Order,Taxonomy Classification,Importances
0,Bacteria Actinobacteria Actinobacteria Actinomycetales Actinomycetaceae Actinomyces,0.3492215094954864
1,Bacteria Spirochaetes Spirochaetia Spirochaetales Spirochaetaceae Treponema,0.2053680101280024
2,Bacteria Synergistetes Synergistia Synergistales Synergistaceae Fretibacterium,0.046910132999688776
